Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-150714,2012-10-26,2012-01-11,Standard Class,KH16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,OFFBI10002982,Office Supplies,Binders,Avery Self Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,10.4874
CA-150714,2012-10-26,2012-01-11,Standard Class,KH16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,OFFST10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,161.694
CA-106621,2013-09-30,2013-02-10,Second Class,DM12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,OFFAR10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808
CA-107020,2012-10-07,2012-07-14,Standard Class,MV18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,OFFBI10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974
CA-101392,2011-07-12,2011-12-13,Standard Class,AS10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,OFFST10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.0336
CA-127502,2012-10-12,2012-12-14,Standard Class,MT17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,OFFLA10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224
CA-133046,2014-07-28,2014-02-08,Second Class,DK13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,FURFU10001940,Furniture,Furnishings,Staples,23.88,3,0.0,10.5072
CA-133046,2014-07-28,2014-02-08,Second Class,DK13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,OFFPA10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052
CA-133046,2014-07-28,2014-02-08,Second Class,DK13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,OFFPA10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208
CA-133046,2014-07-28,2014-02-08,Second Class,DK13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,TECAC10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0.0,32.893
CA-122798,2014-12-29,2015-02-01,Standard Class,SV20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,OFFST10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add On Trays,118.25,5,0.0,34.2925
CA-122798,2014-12-29,2015-02-01,Standard Class,SV20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,OFFPA10004239,Office Supplies,Paper,Xerox 1953,4.28,1,0.0,1.926
CA-169663,2013-11-03,2013-03-14,First Class,RH19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,TECAC10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.1015
CA-169663,2013-11-03,2013-03-14,First Class,RH19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,TECMA10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73
CA-149846,2012-05-22,2012-05-26,Standard Class,SB20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,OFFLA10004484,Office Supplies,Labels,Avery 476,8.26,2,0.0,3.7996
CA-149846,2012-05-22,2012-05-26,Standard Class,SB20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,TECMA10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4985
CA-149846,2012-05-22,2012-05-26,Standard Class,SB20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,OFFST10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412
CA-149846,2012-05-22,2012-05-26,Standard Class,SB20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,TECPH10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,6,0.2,58.1796
CA-101014,2014-08-30,2014-05-09,Standard Class,RW19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,FURFU10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456
US-113201,2014-01-07,2014-06-07,Standard Class,TT21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,OFFPA10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255
CA-116722,2013-12-11,2013-11-17,Standard Class,LP17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,FURFU10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
CA-116722,2013-12-11,2013-11-17,Standard Class,LP17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,FURCH10004997,Furniture,Chairs,Hon Every Day Series Multi Task Chairs,451.152,3,0.2,0.0
CA-116722,2013-12-11,2013-11-17,Standard Class,LP17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,OFFBI10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,0.2,11.0264
US-150070,2014-08-09,2014-09-13,Standard Class,JA15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,FURCH10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,28.2744
CA-127866,2011-07-20,2011-07-23,First Class,JD15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,TECAC10000023,Technology,Accessories,"Maxell 74 Minute CD R Spindle, 50/Pack",41.94,2,0.0,15.0984
CA-127866,2011-07-20,2011-07-23,First Class,JD15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,OFFPA10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604
CA-127866,2011-07-20,2011-07-23,First Class,JD15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,OFFAR10003481,Office Supplies,Art,Newell 348,13.12,4,0.0,3.8048
CA-127866,2011-07-20,2011-07-23,First Class,JD15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,OFFST10001490,Office Supplies,Storage,"Hot File 7 Pocket, Floor Stand",535.41,3,0.0,160.623
CA-121776,2012-02-16,2012-02-21,Standard Class,RD19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,OFFPA10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148
CA-121776,2012-02-16,2012-02-21,Standard Class,RD19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,OFFLA10002762,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.2237
CA-100993,2013-05-02,2013-10-02,Standard Class,AZ10750,Annie Zypern,Consumer,United States,San Diego,California,92037,OFFLA10003223,Office Supplies,Labels,Avery 508,14.73,3,0.0,7.2177
CA-100993,2013-05-02,2013-10-02,Standard Class,AZ10750,Annie Zypern,Consumer,United States,San Diego,California,92037,OFFST10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658
CA-100993,2013-05-02,2013-10-02,Standard Class,AZ10750,Annie Zypern,Consumer,United States,San Diego,California,92037,FURTA10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716
CA-100993,2013-05-02,2013-10-02,Standard Class,AZ10750,Annie Zypern,Consumer,United States,San Diego,California,92037,TECPH10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,31.9936
US-131058,2013-12-28,2014-01-01,Standard Class,EM14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,OFFLA10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0.0,9.8784
CA-140151,2014-03-24,2014-03-26,First Class,RB19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,OFFST10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872
CA-140151,2014-03-24,2014-03-26,First Class,RB19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,OFFPA10002986,Office Supplies,Paper,Xerox 1898,20.04,3,0.0,9.6192
CA-140151,2014-03-24,2014-03-26,First Class,RB19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,TECCO10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0.0,6719.9808
CA-103464,2013-11-19,2013-11-23,Standard Class,PG18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,TECAC10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,0.0,95.2
CA-168207,2012-02-11,2012-06-11,Standard Class,LT17110,Liz Thompson,Consumer,United States,San Diego,California,92105,FURFU10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936
CA-168207,2012-02-11,2012-06-11,Standard Class,LT17110,Liz Thompson,Consumer,United States,San Diego,California,92105,OFFBI10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.1208
CA-168207,2012-02-11,2012-06-11,Standard Class,LT17110,Liz Thompson,Consumer,United States,San Diego,California,92105,OFFBI10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
CA-168207,2012-02-11,2012-06-11,Standard Class,LT17110,Liz Thompson,Consumer,United States,San Diego,California,92105,FURBO10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3 Shelf Bookcases,512.499,3,0.15,30.147
CA-144148,2013-01-08,2013-06-08,Standard Class,AH10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,FURTA10002774,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,32.3673
CA-107174,2014-07-11,2014-11-14,Standard Class,AB10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,FURTA10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.0,366.6348
CA-107174,2014-07-11,2014-11-14,Standard Class,AB10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,FURCH10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,73.0548
CA-107174,2014-07-11,2014-11-14,Standard Class,AB10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,TECAC10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0.0,32.688
CA-114125,2011-09-07,2011-07-13,Standard Class,GH14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,OFFLA10004559,Office Supplies,Labels,Avery 49,2.88,1,0.0,1.4112
CA-114125,2011-09-07,2011-07-13,Standard Class,GH14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,OFFBI10003291,Office Supplies,Binders,Wilson Jones Leather Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
CA-114125,2011-09-07,2011-07-13,Standard Class,GH14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,OFFST10001505,Office Supplies,Storage,"Perma STOR ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,0.0,4.0664
CA-149699,2014-12-23,2014-12-25,First Class,CM12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,TECAC10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,0.0,142.485
CA-166429,2013-03-09,2013-09-09,Standard Class,TG21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,TECCO10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991
CA-112767,2012-02-08,2012-06-08,Standard Class,DK12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,FURTA10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,0.5,188.7
CA-136700,2012-06-12,2012-11-12,Second Class,DB13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,OFFPA10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904
CA-104633,2013-06-13,2013-06-17,Standard Class,EA14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,OFFPA10000241,Office Supplies,Paper,"IBM Multi Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646
CA-104633,2013-06-13,2013-06-17,Standard Class,EA14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,OFFPA10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208
CA-158225,2011-09-22,2011-09-28,Standard Class,SE20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,OFFST10000675,Office Supplies,Storage,"File Shuttle II and Handi File, Black",169.45,5,0.0,42.3625
CA-158225,2011-09-22,2011-09-28,Standard Class,SE20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,OFFST10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.4068
CA-109897,2011-12-08,2011-08-16,Standard Class,BW11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,TECPH10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396
CA-109897,2011-12-08,2011-08-16,Standard Class,BW11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,FURFU10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,TECCO10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,89.997
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,OFFPA10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,92.2368
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,TECPH10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,0.2,27.2952
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,OFFST10001228,Office Supplies,Storage,Personal File Boxes with Fold Down Carry Handle,46.74,3,0.0,11.685
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,TECAC10000397,Technology,Accessories,"Perixx PERIBOARD 512B, Ergonomic Split Keyboard",174.95,5,0.0,12.2465
CA-152310,2014-08-13,2014-08-20,Standard Class,DK12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,OFFBI10004308,Office Supplies,Binders,Avery Legal 4 Ring Binder,100.704,6,0.2,37.764
CA-139549,2013-10-21,2013-10-26,Standard Class,MY18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,FURCH10001802,Furniture,Chairs,Hon Every Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392
US-168802,2014-04-11,2014-08-11,Standard Class,JO15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,OFFBI10002393,Office Supplies,Binders,Binder Posts,18.368,4,0.2,5.9696
US-103338,2011-11-03,2011-03-15,Standard Class,RB19435,Richard Bierner,Consumer,United States,Roseville,California,95661,OFFAR10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748
US-167318,2014-07-27,2014-02-08,Standard Class,GZ14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,TECAC10003870,Technology,Accessories,Logitech Z 906 Speaker sys   home theater   5.1 CH,1649.95,5,0.0,659.98
US-167318,2014-07-27,2014-02-08,Standard Class,GZ14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,FURCH10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.294
US-120313,2011-10-31,2011-02-11,Second Class,NL18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,TECPH10003092,Technology,Phones,Motorola L804,73.584,2,0.2,8.2782
CA-135419,2014-04-11,2014-10-11,Standard Class,BG11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,FURTA10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37 1/2d, White Melamine",486.368,4,0.2,36.4776
CA-149335,2013-07-26,2013-07-26,Same Day,BC11125,Becky Castell,Home Office,United States,San Francisco,California,94122,OFFAR10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151
CA-135076,2014-04-14,2014-04-18,Standard Class,YS21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,FURCH10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,0.2,38.2116
CA-141481,2014-12-06,2014-06-15,First Class,ZD21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,OFFAP10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888
CA-110555,2011-11-04,2011-04-18,Standard Class,MM18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,OFFST10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0.0,24.3824
CA-110555,2011-11-04,2011-04-18,Standard Class,MM18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,TECPH10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
CA-110555,2011-11-04,2011-04-18,Standard Class,MM18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,TECAC10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,0.0,91.3248
CA-157273,2014-01-31,2014-03-02,First Class,SZ20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,TECPH10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768
CA-109918,2011-07-09,2011-12-09,Second Class,LR17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,OFFSU10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3 1/8"" Cut",27.36,4,0.0,7.3872
CA-109918,2011-07-09,2011-12-09,Second Class,LR17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,OFFPA10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.0,9.6632
CA-109918,2011-07-09,2011-12-09,Second Class,LR17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,OFFBI10004308,Office Supplies,Binders,Avery Legal 4 Ring Binder,83.92,5,0.2,31.47
CA-118745,2013-12-06,2013-06-17,Standard Class,SV20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,FURTA10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
CA-163972,2013-10-18,2013-10-22,Standard Class,MG17890,Michael Granlund,Home Office,United States,Fresno,California,93727,FURBO10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294
CA-113726,2013-11-25,2013-02-12,Standard Class,SC20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,FURFU10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266
CA-152940,2013-11-11,2013-11-14,First Class,RO19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,OFFST10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461
CA-158701,2012-05-01,2012-10-01,Standard Class,JL15175,James Lanier,Home Office,United States,San Francisco,California,94110,OFFAP10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.0,23.5872
CA-158701,2012-05-01,2012-10-01,Standard Class,JL15175,James Lanier,Home Office,United States,San Francisco,California,94110,OFFBI10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55
CA-134544,2013-03-18,2013-03-20,Second Class,AC10660,Anna Chung,Consumer,United States,San Francisco,California,94109,TECPH10003800,Technology,Phones,i.Sound Portable Power   8000 mAh,84.784,2,0.2,20.1362
CA-137582,2014-05-09,2014-09-09,Standard Class,CV12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,OFFBI10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328
CA-153227,2014-05-12,2014-07-12,First Class,CS12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,OFFPA10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624
CA-133837,2012-04-13,2012-04-18,Standard Class,TH21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,OFFST10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058
CA-154067,2013-01-02,2013-07-02,Standard Class,SM20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,OFFPA10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392
CA-134082,2012-11-12,2012-12-17,Standard Class,JK15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,OFFBI10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848
CA-118199,2014-10-05,2014-12-05,First Class,LB16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,OFFBI10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225
CA-118199,2014-10-05,2014-12-05,First Class,LB16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,OFFST10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,26.07
CA-118199,2014-10-05,2014-12-05,First Class,LB16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,FURTA10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107
CA-118199,2014-10-05,2014-12-05,First Class,LB16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,OFFST10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784
CA-118199,2014-10-05,2014-12-05,First Class,LB16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,TECAC10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0.0,87.9912
CA-128356,2012-02-10,2012-07-10,Standard Class,RP19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,OFFSU10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3 1/8"" Cut",10.944,2,0.2,0.9576
US-132220,2014-11-13,2014-11-17,Standard Class,DJ13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,TECAC10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,0.2,10.9116
CA-151470,2012-09-20,2012-09-26,Standard Class,AM10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115,OFFBI10004040,Office Supplies,Binders,Wilson Jones Impact Binders,45.584,11,0.2,16.5242
CA-108861,2011-05-28,2011-01-06,Standard Class,MM17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,OFFBI10003876,Office Supplies,Binders,"Green Canvas Binder for 8 1/2"" x 14"" Sheets",136.96,4,0.2,51.36
CA-145779,2014-07-05,2014-11-05,Standard Class,DB13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,OFFPA10002254,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352
CA-131387,2011-04-28,2011-04-30,First Class,AI10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,TECPH10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,125.997
CA-154081,2013-05-23,2013-05-30,Standard Class,JE15610,Jim Epp,Corporate,United States,Los Angeles,California,90049,TECPH10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,0.2,22.2384
CA-100881,2011-03-28,2011-01-04,Standard Class,DR12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,TECPH10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
CA-144043,2012-10-05,2012-05-15,Standard Class,AB10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,TECAC10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,2.918
CA-168557,2013-09-20,2013-09-24,Standard Class,FH14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,OFFBI10002309,Office Supplies,Binders,Avery Heavy Duty EZD  Binder With Locking Rings,8.928,2,0.2,3.1248
CA-134880,2014-10-28,2014-02-11,Standard Class,TW21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204,OFFPA10004039,Office Supplies,Paper,Xerox 1882,44.784,1,0.2,16.2342
CA-158736,2014-12-19,2014-12-25,Standard Class,TT21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,OFFAR10002578,Office Supplies,Art,Newell 335,5.76,2,0.0,1.6704
US-119270,2013-03-13,2013-03-17,Standard Class,SW20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036,OFFPA10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0.0,8.991
CA-142391,2014-09-25,2014-09-25,Same Day,PB19150,Philip Brown,Consumer,United States,Seattle,Washington,98115,FURFU10002759,Furniture,Furnishings,12 1/2 Diameter Round Wall Clock,199.8,10,0.0,71.928
CA-124716,2014-03-28,2014-01-04,Standard Class,BD11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,OFFPA10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.0128
CA-124716,2014-03-28,2014-01-04,Standard Class,BD11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,OFFPA10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608
CA-124716,2014-03-28,2014-01-04,Standard Class,BD11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,OFFPA10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0.0,5.97
CA-106824,2014-08-07,2014-12-07,Standard Class,AT10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049,OFFFA10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0.0,0.1188
CA-143154,2013-03-12,2013-09-12,Standard Class,AS10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501,TECAC10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,6.21
CA-102316,2012-02-29,2012-03-03,Second Class,DH13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,TECPH10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988
CA-102316,2012-02-29,2012-03-03,Second Class,DH13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,FURCH10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,20.7846
CA-164903,2011-02-21,2011-02-25,Standard Class,SR20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,OFFPA10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.2208
CA-133074,2014-09-22,2014-09-26,Standard Class,DB13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,OFFPA10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93
CA-137624,2014-11-11,2014-11-18,Standard Class,ME17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,FURCH10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,36.2136
